datetime,symbol,sumOpenInterest,sumOpenInterestValue,CMCCirculatingSupply,timestamp
2026-03-11 23:50:00,BTCUSDT,82623.80400000,5799257391.81480000,20000559.00000000,1773273000000
2026-03-11 23:55:00,BTCUSDT,82667.62000000,5800332223.49000000,20000559.00000000,1773273300000
2026-03-12 00:00:00,BTCUSDT,82660.24300000,5798607780.42570000,20000559.00000000,1773273600000
2026-03-12 00:05:00,BTCUSDT,82691.65100000,5800428196.92624200,20000559.00000000,1773273900000
2026-03-12 00:10:00,BTCUSDT,82665.42500000,5805935438.74803900,20000559.00000000,1773274200000
2026-03-12 00:15:00,BTCUSDT,82670.38800000,5805685071.03720000,20000559.00000000,1773274500000
2026-03-12 00:20:00,BTCUSDT,82668.49500000,5800806959.90250000,20000559.00000000,1773274800000
2026-03-12 00:25:00,BTCUSDT,82669.09400000,5812472266.04940000,20000559.00000000,1773275100000
2026-03-12 00:30:00,BTCUSDT,82642.27700000,5802471288.49630000,20000559.00000000,1773275400000
2026-03-12 00:35:00,BTCUSDT,82599.55000000,5793086399.43000000,20000559.00000000,1773275700000
2026-03-12 00:40:00,BTCUSDT,82608.83000000,5803850501.03983700,20000559.00000000,1773276000000
2026-03-12 00:45:00,BTCUSDT,82638.16400000,5804534760.37165200,20000559.00000000,1773276300000
2026-03-12 00:50:00,BTCUSDT,82652.53000000,5806710458.93557200,20000559.00000000,1773276600000
2026-03-12 00:55:00,BTCUSDT,82625.74200000,5799257903.24664100,20000559.00000000,1773276900000
2026-03-12 01:00:00,BTCUSDT,82622.55600000,5798520988.92550850,20000559.00000000,1773277200000
2026-03-12 01:05:00,BTCUSDT,82344.35400000,5757626220.05005100,20000559.00000000,1773277500000
2026-03-12 01:10:00,BTCUSDT,82303.54900000,5755796607.74675700,20000559.00000000,1773277800000
2026-03-12 01:15:00,BTCUSDT,82329.52200000,5753134229.50592900,20000559.00000000,1773278100000
2026-03-12 01:20:00,BTCUSDT,82296.71000000,5755362426.13230500,20000559.00000000,1773278400000
2026-03-12 01:25:00,BTCUSDT,82192.78600000,5745752459.55880000,20000559.00000000,1773278700000
2026-03-12 01:30:00,BTCUSDT,82123.35100000,5737233039.42986500,20000559.00000000,1773279000000
2026-03-12 01:35:00,BTCUSDT,82129.69500000,5728669420.79250000,20000559.00000000,1773279300000
2026-03-12 01:40:00,BTCUSDT,82141.50600000,5734425806.76627800,20000559.00000000,1773279600000
2026-03-12 01:45:00,BTCUSDT,82123.19600000,5742390569.42360000,20000559.00000000,1773279900000
2026-03-12 01:50:00,BTCUSDT,82146.39700000,5733999232.67340000,20000559.00000000,1773280200000
2026-03-12 01:55:00,BTCUSDT,82041.52000000,5724143504.37600000,20000559.00000000,1773280500000
2026-03-12 02:00:00,BTCUSDT,82048.21400000,5725938264.19721100,20000559.00000000,1773280800000
2026-03-12 02:05:00,BTCUSDT,82030.92900000,5725457697.36562250,20000978.00000000,1773281100000
