datetime,symbol,longShortRatio,longAccount,shortAccount,timestamp
2026-03-07 04:00:00,BTCUSDT,1.986,0.6651,0.3349,1772856000000
2026-03-07 04:05:00,BTCUSDT,1.9904,0.6656,0.3344,1772856300000
2026-03-07 04:10:00,BTCUSDT,1.9895,0.6655,0.3345,1772856600000
2026-03-07 04:15:00,BTCUSDT,1.9904,0.6656,0.3344,1772856900000
2026-03-07 04:20:00,BTCUSDT,1.9922,0.6658,0.3342,1772857200000
2026-03-07 04:25:00,BTCUSDT,1.994,0.666,0.334,1772857500000
2026-03-07 04:30:00,BTCUSDT,1.9976,0.6664,0.3336,1772857800000
2026-03-07 04:35:00,BTCUSDT,1.9967,0.6663,0.3337,1772858100000
2026-03-07 04:40:00,BTCUSDT,1.9985,0.6665,0.3335,1772858400000
2026-03-07 04:45:00,BTCUSDT,2.0012,0.6668,0.3332,1772858700000
2026-03-07 04:50:00,BTCUSDT,2.0012,0.6668,0.3332,1772859000000
2026-03-07 04:55:00,BTCUSDT,2.0003,0.6667,0.3333,1772859300000
2026-03-07 05:00:00,BTCUSDT,1.9922,0.6658,0.3342,1772859600000
2026-03-07 05:05:00,BTCUSDT,1.9904,0.6656,0.3344,1772859900000
2026-03-07 05:10:00,BTCUSDT,1.9913,0.6657,0.3343,1772860200000
2026-03-07 05:15:00,BTCUSDT,1.9922,0.6658,0.3342,1772860500000
2026-03-07 05:20:00,BTCUSDT,1.9931,0.6659,0.3341,1772860800000
2026-03-07 05:25:00,BTCUSDT,1.9913,0.6657,0.3343,1772861100000
2026-03-07 05:30:00,BTCUSDT,1.9913,0.6657,0.3343,1772861400000
2026-03-07 05:35:00,BTCUSDT,1.9994,0.6666,0.3334,1772861700000
2026-03-07 05:40:00,BTCUSDT,1.9967,0.6663,0.3337,1772862000000
2026-03-07 05:45:00,BTCUSDT,1.9994,0.6666,0.3334,1772862300000
2026-03-07 05:50:00,BTCUSDT,2.0012,0.6668,0.3332,1772862600000
2026-03-07 05:55:00,BTCUSDT,2.0003,0.6667,0.3333,1772862900000
2026-03-07 06:00:00,BTCUSDT,2.0003,0.6667,0.3333,1772863200000
2026-03-07 06:05:00,BTCUSDT,2.0012,0.6668,0.3332,1772863500000
2026-03-07 06:10:00,BTCUSDT,2.0003,0.6667,0.3333,1772863800000
2026-03-07 06:15:00,BTCUSDT,1.9976,0.6664,0.3336,1772864100000
2026-03-07 06:20:00,BTCUSDT,1.9985,0.6665,0.3335,1772864400000
2026-03-07 06:25:00,BTCUSDT,1.9967,0.6663,0.3337,1772864700000
2026-03-07 06:30:00,BTCUSDT,1.9931,0.6659,0.3341,1772865000000
2026-03-07 06:35:00,BTCUSDT,1.9931,0.6659,0.3341,1772865300000
2026-03-07 06:40:00,BTCUSDT,1.9949,0.6661,0.3339,1772865600000
2026-03-07 06:45:00,BTCUSDT,1.9967,0.6663,0.3337,1772865900000
2026-03-07 06:50:00,BTCUSDT,1.9994,0.6666,0.3334,1772866200000
2026-03-07 06:55:00,BTCUSDT,1.9797,0.6644,0.3356,1772866500000
2026-03-07 07:00:00,BTCUSDT,1.9771,0.6641,0.3359,1772866800000
2026-03-07 07:05:00,BTCUSDT,1.9621,0.6624,0.3376,1772867100000
2026-03-07 07:10:00,BTCUSDT,1.9586,0.662,0.338,1772867400000
2026-03-07 07:15:00,BTCUSDT,1.9603,0.6622,0.3378,1772867700000
2026-03-07 07:20:00,BTCUSDT,1.9612,0.6623,0.3377,1772868000000
2026-03-07 07:25:00,BTCUSDT,1.9656,0.6628,0.3372,1772868300000
2026-03-07 07:30:00,BTCUSDT,1.9691,0.6632,0.3368,1772868600000
2026-03-07 07:35:00,BTCUSDT,1.9709,0.6634,0.3366,1772868900000
2026-03-07 07:40:00,BTCUSDT,1.9735,0.6637,0.3363,1772869200000
2026-03-07 07:45:00,BTCUSDT,1.9744,0.6638,0.3362,1772869500000
2026-03-07 07:50:00,BTCUSDT,1.9797,0.6644,0.3356,1772869800000
2026-03-07 07:55:00,BTCUSDT,1.9833,0.6648,0.3352,1772870100000
2026-03-07 08:00:00,BTCUSDT,1.9895,0.6655,0.3345,1772870400000
2026-03-07 08:05:00,BTCUSDT,1.9869,0.6652,0.3348,1772870700000
2026-03-07 08:10:00,BTCUSDT,1.9824,0.6647,0.3353,1772871000000
2026-03-07 08:15:00,BTCUSDT,1.986,0.6651,0.3349,1772871300000
2026-03-07 08:20:00,BTCUSDT,1.9976,0.6664,0.3336,1772871600000
2026-03-07 08:25:00,BTCUSDT,2.0057,0.6673,0.3327,1772871900000
2026-03-07 08:30:00,BTCUSDT,2.0093,0.6677,0.3323,1772872200000
2026-03-07 08:35:00,BTCUSDT,2.013,0.6681,0.3319,1772872500000
2026-03-07 08:40:00,BTCUSDT,2.0075,0.6675,0.3325,1772872800000
2026-03-07 08:45:00,BTCUSDT,2.0066,0.6674,0.3326,1772873100000
2026-03-07 08:50:00,BTCUSDT,2.0021,0.6669,0.3331,1772873400000
2026-03-07 08:55:00,BTCUSDT,2.003,0.667,0.333,1772873700000
2026-03-07 09:00:00,BTCUSDT,1.9967,0.6663,0.3337,1772874000000
2026-03-07 09:05:00,BTCUSDT,1.9913,0.6657,0.3343,1772874300000
2026-03-07 09:10:00,BTCUSDT,1.9958,0.6662,0.3338,1772874600000
2026-03-07 09:15:00,BTCUSDT,2.0012,0.6668,0.3332,1772874900000
2026-03-07 09:20:00,BTCUSDT,2.0102,0.6678,0.3322,1772875200000
2026-03-07 09:25:00,BTCUSDT,2.0084,0.6676,0.3324,1772875500000
2026-03-07 09:30:00,BTCUSDT,2.0057,0.6673,0.3327,1772875800000
2026-03-07 09:35:00,BTCUSDT,2.0084,0.6676,0.3324,1772876100000
2026-03-07 09:40:00,BTCUSDT,2.0102,0.6678,0.3322,1772876400000
2026-03-07 09:45:00,BTCUSDT,2.0102,0.6678,0.3322,1772876700000
2026-03-07 09:50:00,BTCUSDT,2.0102,0.6678,0.3322,1772877000000
2026-03-07 09:55:00,BTCUSDT,2.0148,0.6683,0.3317,1772877300000
2026-03-07 10:00:00,BTCUSDT,2.0157,0.6684,0.3316,1772877600000
2026-03-07 10:05:00,BTCUSDT,2.0166,0.6685,0.3315,1772877900000
2026-03-07 10:10:00,BTCUSDT,2.0202,0.6689,0.3311,1772878200000
2026-03-07 10:15:00,BTCUSDT,2.0276,0.6697,0.3303,1772878500000
2026-03-07 10:20:00,BTCUSDT,2.0312,0.6701,0.3299,1772878800000
2026-03-07 10:25:00,BTCUSDT,2.0276,0.6697,0.3303,1772879100000
2026-03-07 10:30:00,BTCUSDT,2.0211,0.669,0.331,1772879400000
2026-03-07 10:35:00,BTCUSDT,2.0184,0.6687,0.3313,1772879700000
2026-03-07 10:40:00,BTCUSDT,2.0175,0.6686,0.3314,1772880000000
2026-03-07 10:45:00,BTCUSDT,2.0211,0.669,0.331,1772880300000
2026-03-07 10:50:00,BTCUSDT,2.0193,0.6688,0.3312,1772880600000
2026-03-07 10:55:00,BTCUSDT,2.0175,0.6686,0.3314,1772880900000
2026-03-07 11:00:00,BTCUSDT,2.0166,0.6685,0.3315,1772881200000
2026-03-07 11:05:00,BTCUSDT,2.0139,0.6682,0.3318,1772881500000
2026-03-07 11:10:00,BTCUSDT,2.0148,0.6683,0.3317,1772881800000
2026-03-07 11:15:00,BTCUSDT,2.0221,0.6691,0.3309,1772882100000
2026-03-07 11:20:00,BTCUSDT,2.0276,0.6697,0.3303,1772882400000
2026-03-07 11:25:00,BTCUSDT,2.0285,0.6698,0.3302,1772882700000
2026-03-07 11:30:00,BTCUSDT,2.0276,0.6697,0.3303,1772883000000
2026-03-07 11:35:00,BTCUSDT,2.0266,0.6696,0.3304,1772883300000
2026-03-07 11:40:00,BTCUSDT,2.0257,0.6695,0.3305,1772883600000
2026-03-07 11:45:00,BTCUSDT,2.0248,0.6694,0.3306,1772883900000
2026-03-07 11:50:00,BTCUSDT,2.0248,0.6694,0.3306,1772884200000
2026-03-07 11:55:00,BTCUSDT,2.0257,0.6695,0.3305,1772884500000
2026-03-07 12:00:00,BTCUSDT,2.0312,0.6701,0.3299,1772884800000
2026-03-07 12:05:00,BTCUSDT,2.0321,0.6702,0.3298,1772885100000
2026-03-07 12:10:00,BTCUSDT,2.034,0.6704,0.3296,1772885400000
2026-03-07 12:15:00,BTCUSDT,2.0303,0.67,0.33,1772885700000
2026-03-07 12:20:00,BTCUSDT,2.0321,0.6702,0.3298,1772886000000
2026-03-07 12:25:00,BTCUSDT,2.0349,0.6705,0.3295,1772886300000
2026-03-07 12:30:00,BTCUSDT,2.0367,0.6707,0.3293,1772886600000
2026-03-07 12:35:00,BTCUSDT,2.0367,0.6707,0.3293,1772886900000
2026-03-07 12:40:00,BTCUSDT,2.0358,0.6706,0.3294,1772887200000
2026-03-07 12:45:00,BTCUSDT,2.0312,0.6701,0.3299,1772887500000
2026-03-07 12:50:00,BTCUSDT,2.0276,0.6697,0.3303,1772887800000
2026-03-07 12:55:00,BTCUSDT,2.0285,0.6698,0.3302,1772888100000
2026-03-07 13:00:00,BTCUSDT,2.0276,0.6697,0.3303,1772888400000
2026-03-07 13:05:00,BTCUSDT,2.0294,0.6699,0.3301,1772888700000
2026-03-07 13:10:00,BTCUSDT,2.0303,0.67,0.33,1772889000000
2026-03-07 13:15:00,BTCUSDT,2.0312,0.6701,0.3299,1772889300000
2026-03-07 13:20:00,BTCUSDT,2.0423,0.6713,0.3287,1772889600000
2026-03-07 13:25:00,BTCUSDT,2.0414,0.6712,0.3288,1772889900000
2026-03-07 13:30:00,BTCUSDT,2.0432,0.6714,0.3286,1772890200000
2026-03-07 13:35:00,BTCUSDT,2.0451,0.6716,0.3284,1772890500000
2026-03-07 13:40:00,BTCUSDT,2.0404,0.6711,0.3289,1772890800000
2026-03-07 13:45:00,BTCUSDT,2.0395,0.671,0.329,1772891100000
2026-03-07 13:50:00,BTCUSDT,2.0395,0.671,0.329,1772891400000
2026-03-07 13:55:00,BTCUSDT,2.0404,0.6711,0.3289,1772891700000
2026-03-07 14:00:00,BTCUSDT,2.0395,0.671,0.329,1772892000000
2026-03-07 14:05:00,BTCUSDT,2.0221,0.6691,0.3309,1772892300000
2026-03-07 14:10:00,BTCUSDT,2.0166,0.6685,0.3315,1772892600000
2026-03-07 14:15:00,BTCUSDT,2.013,0.6681,0.3319,1772892900000
2026-03-07 14:20:00,BTCUSDT,2.0148,0.6683,0.3317,1772893200000
2026-03-07 14:25:00,BTCUSDT,2.0148,0.6683,0.3317,1772893500000
2026-03-07 14:30:00,BTCUSDT,2.0157,0.6684,0.3316,1772893800000
2026-03-07 14:35:00,BTCUSDT,2.0184,0.6687,0.3313,1772894100000
2026-03-07 14:40:00,BTCUSDT,2.0331,0.6703,0.3297,1772894400000
2026-03-07 14:45:00,BTCUSDT,2.0349,0.6705,0.3295,1772894700000
2026-03-07 14:50:00,BTCUSDT,2.0349,0.6705,0.3295,1772895000000
2026-03-07 14:55:00,BTCUSDT,2.0358,0.6706,0.3294,1772895300000
2026-03-07 15:00:00,BTCUSDT,2.0386,0.6709,0.3291,1772895600000
2026-03-07 15:05:00,BTCUSDT,2.0358,0.6706,0.3294,1772895900000
2026-03-07 15:10:00,BTCUSDT,2.0349,0.6705,0.3295,1772896200000
2026-03-07 15:15:00,BTCUSDT,2.034,0.6704,0.3296,1772896500000
2026-03-07 15:20:00,BTCUSDT,2.034,0.6704,0.3296,1772896800000
2026-03-07 15:25:00,BTCUSDT,2.0349,0.6705,0.3295,1772897100000
2026-03-07 15:30:00,BTCUSDT,2.0331,0.6703,0.3297,1772897400000
2026-03-07 15:35:00,BTCUSDT,2.0331,0.6703,0.3297,1772897700000
2026-03-07 15:40:00,BTCUSDT,2.0358,0.6706,0.3294,1772898000000
2026-03-07 15:45:00,BTCUSDT,2.0367,0.6707,0.3293,1772898300000
2026-03-07 15:50:00,BTCUSDT,2.0386,0.6709,0.3291,1772898600000
2026-03-07 15:55:00,BTCUSDT,2.0423,0.6713,0.3287,1772898900000
2026-03-07 16:00:00,BTCUSDT,2.0432,0.6714,0.3286,1772899200000
2026-03-07 16:05:00,BTCUSDT,2.0404,0.6711,0.3289,1772899500000
2026-03-07 16:10:00,BTCUSDT,2.0414,0.6712,0.3288,1772899800000
2026-03-07 16:15:00,BTCUSDT,2.0432,0.6714,0.3286,1772900100000
2026-03-07 16:20:00,BTCUSDT,2.0432,0.6714,0.3286,1772900400000
2026-03-07 16:25:00,BTCUSDT,2.0414,0.6712,0.3288,1772900700000
2026-03-07 16:30:00,BTCUSDT,2.0432,0.6714,0.3286,1772901000000
2026-03-07 16:35:00,BTCUSDT,2.0441,0.6715,0.3285,1772901300000
2026-03-07 16:40:00,BTCUSDT,2.0451,0.6716,0.3284,1772901600000
2026-03-07 16:45:00,BTCUSDT,2.046,0.6717,0.3283,1772901900000
2026-03-07 16:50:00,BTCUSDT,2.0479,0.6719,0.3281,1772902200000
2026-03-07 16:55:00,BTCUSDT,2.0479,0.6719,0.3281,1772902500000
2026-03-07 17:00:00,BTCUSDT,2.0479,0.6719,0.3281,1772902800000
2026-03-07 17:05:00,BTCUSDT,2.0506,0.6722,0.3278,1772903100000
2026-03-07 17:10:00,BTCUSDT,2.0516,0.6723,0.3277,1772903400000
2026-03-07 17:15:00,BTCUSDT,2.0525,0.6724,0.3276,1772903700000
2026-03-07 17:20:00,BTCUSDT,2.0534,0.6725,0.3275,1772904000000
2026-03-07 17:25:00,BTCUSDT,2.059,0.6731,0.3269,1772904300000
2026-03-07 17:30:00,BTCUSDT,2.059,0.6731,0.3269,1772904600000
2026-03-07 17:35:00,BTCUSDT,2.059,0.6731,0.3269,1772904900000
2026-03-07 17:40:00,BTCUSDT,2.059,0.6731,0.3269,1772905200000
2026-03-07 17:45:00,BTCUSDT,2.0609,0.6733,0.3267,1772905500000
2026-03-07 17:50:00,BTCUSDT,2.0618,0.6734,0.3266,1772905800000
2026-03-07 17:55:00,BTCUSDT,2.0609,0.6733,0.3267,1772906100000
2026-03-07 18:00:00,BTCUSDT,2.0618,0.6734,0.3266,1772906400000
2026-03-07 18:05:00,BTCUSDT,2.0618,0.6734,0.3266,1772906700000
2026-03-07 18:10:00,BTCUSDT,2.0609,0.6733,0.3267,1772907000000
2026-03-07 18:15:00,BTCUSDT,2.0618,0.6734,0.3266,1772907300000
2026-03-07 18:20:00,BTCUSDT,2.0647,0.6737,0.3263,1772907600000
2026-03-07 18:25:00,BTCUSDT,2.0637,0.6736,0.3264,1772907900000
2026-03-07 18:30:00,BTCUSDT,2.0609,0.6733,0.3267,1772908200000
2026-03-07 18:35:00,BTCUSDT,2.06,0.6732,0.3268,1772908500000
2026-03-07 18:40:00,BTCUSDT,2.06,0.6732,0.3268,1772908800000
2026-03-07 18:45:00,BTCUSDT,2.0609,0.6733,0.3267,1772909100000
2026-03-07 18:50:00,BTCUSDT,2.06,0.6732,0.3268,1772909400000
2026-03-07 18:55:00,BTCUSDT,2.06,0.6732,0.3268,1772909700000
2026-03-07 19:00:00,BTCUSDT,2.0628,0.6735,0.3265,1772910000000
2026-03-07 19:05:00,BTCUSDT,2.0628,0.6735,0.3265,1772910300000
2026-03-07 19:10:00,BTCUSDT,2.0628,0.6735,0.3265,1772910600000
2026-03-07 19:15:00,BTCUSDT,2.0637,0.6736,0.3264,1772910900000
2026-03-07 19:20:00,BTCUSDT,2.046,0.6717,0.3283,1772911200000
2026-03-07 19:25:00,BTCUSDT,2.046,0.6717,0.3283,1772911500000
2026-03-07 19:30:00,BTCUSDT,2.0395,0.671,0.329,1772911800000
2026-03-07 19:35:00,BTCUSDT,2.0423,0.6713,0.3287,1772912100000
2026-03-07 19:40:00,BTCUSDT,2.0414,0.6712,0.3288,1772912400000
2026-03-07 19:45:00,BTCUSDT,2.0451,0.6716,0.3284,1772912700000
2026-03-07 19:50:00,BTCUSDT,2.0432,0.6714,0.3286,1772913000000
2026-03-07 19:55:00,BTCUSDT,2.0257,0.6695,0.3305,1772913300000
2026-03-07 20:00:00,BTCUSDT,2.0276,0.6697,0.3303,1772913600000
2026-03-07 20:05:00,BTCUSDT,2.0303,0.67,0.33,1772913900000
2026-03-07 20:10:00,BTCUSDT,2.0349,0.6705,0.3295,1772914200000
2026-03-07 20:15:00,BTCUSDT,2.0386,0.6709,0.3291,1772914500000
2026-03-07 20:20:00,BTCUSDT,2.0404,0.6711,0.3289,1772914800000
2026-03-07 20:25:00,BTCUSDT,2.0386,0.6709,0.3291,1772915100000
2026-03-07 20:30:00,BTCUSDT,2.0432,0.6714,0.3286,1772915400000
2026-03-07 20:35:00,BTCUSDT,2.0451,0.6716,0.3284,1772915700000
2026-03-07 20:40:00,BTCUSDT,2.0469,0.6718,0.3282,1772916000000
2026-03-07 20:45:00,BTCUSDT,2.0497,0.6721,0.3279,1772916300000
2026-03-07 20:50:00,BTCUSDT,2.0516,0.6723,0.3277,1772916600000
2026-03-07 20:55:00,BTCUSDT,2.0497,0.6721,0.3279,1772916900000
2026-03-07 21:00:00,BTCUSDT,2.0516,0.6723,0.3277,1772917200000
2026-03-07 21:05:00,BTCUSDT,2.0479,0.6719,0.3281,1772917500000
2026-03-07 21:10:00,BTCUSDT,2.0506,0.6722,0.3278,1772917800000
2026-03-07 21:15:00,BTCUSDT,2.0544,0.6726,0.3274,1772918100000
2026-03-07 21:20:00,BTCUSDT,2.0562,0.6728,0.3272,1772918400000
2026-03-07 21:25:00,BTCUSDT,2.0553,0.6727,0.3273,1772918700000
2026-03-07 21:30:00,BTCUSDT,2.0572,0.6729,0.3271,1772919000000
2026-03-07 21:35:00,BTCUSDT,2.0572,0.6729,0.3271,1772919300000
2026-03-07 21:40:00,BTCUSDT,2.0553,0.6727,0.3273,1772919600000
2026-03-07 21:45:00,BTCUSDT,2.0544,0.6726,0.3274,1772919900000
2026-03-07 21:50:00,BTCUSDT,2.0516,0.6723,0.3277,1772920200000
2026-03-07 21:55:00,BTCUSDT,2.0516,0.6723,0.3277,1772920500000
2026-03-07 22:00:00,BTCUSDT,2.0534,0.6725,0.3275,1772920800000
2026-03-07 22:05:00,BTCUSDT,2.0553,0.6727,0.3273,1772921100000
2026-03-07 22:10:00,BTCUSDT,2.0534,0.6725,0.3275,1772921400000
2026-03-07 22:15:00,BTCUSDT,2.0534,0.6725,0.3275,1772921700000
2026-03-07 22:20:00,BTCUSDT,2.0525,0.6724,0.3276,1772922000000
2026-03-07 22:25:00,BTCUSDT,2.0488,0.672,0.328,1772922300000
2026-03-07 22:30:00,BTCUSDT,2.0479,0.6719,0.3281,1772922600000
2026-03-07 22:35:00,BTCUSDT,2.0497,0.6721,0.3279,1772922900000
2026-03-07 22:40:00,BTCUSDT,2.0497,0.6721,0.3279,1772923200000
2026-03-07 22:45:00,BTCUSDT,2.0469,0.6718,0.3282,1772923500000
2026-03-07 22:50:00,BTCUSDT,2.0497,0.6721,0.3279,1772923800000
2026-03-07 22:55:00,BTCUSDT,2.0506,0.6722,0.3278,1772924100000
2026-03-07 23:00:00,BTCUSDT,2.046,0.6717,0.3283,1772924400000
2026-03-07 23:05:00,BTCUSDT,2.0479,0.6719,0.3281,1772924700000
2026-03-07 23:10:00,BTCUSDT,2.0525,0.6724,0.3276,1772925000000
2026-03-07 23:15:00,BTCUSDT,2.0525,0.6724,0.3276,1772925300000
2026-03-07 23:20:00,BTCUSDT,2.0544,0.6726,0.3274,1772925600000
2026-03-07 23:25:00,BTCUSDT,2.0562,0.6728,0.3272,1772925900000
2026-03-07 23:30:00,BTCUSDT,2.0572,0.6729,0.3271,1772926200000
2026-03-07 23:35:00,BTCUSDT,2.06,0.6732,0.3268,1772926500000
2026-03-07 23:40:00,BTCUSDT,2.0647,0.6737,0.3263,1772926800000
2026-03-07 23:45:00,BTCUSDT,2.0647,0.6737,0.3263,1772927100000
2026-03-07 23:50:00,BTCUSDT,2.0628,0.6735,0.3265,1772927400000
2026-03-07 23:55:00,BTCUSDT,2.0609,0.6733,0.3267,1772927700000
2026-03-08 00:00:00,BTCUSDT,2.0618,0.6734,0.3266,1772928000000
2026-03-08 00:05:00,BTCUSDT,2.0609,0.6733,0.3267,1772928300000
2026-03-08 00:10:00,BTCUSDT,2.0637,0.6736,0.3264,1772928600000
2026-03-08 00:15:00,BTCUSDT,2.0684,0.6741,0.3259,1772928900000
2026-03-08 00:20:00,BTCUSDT,2.0703,0.6743,0.3257,1772929200000
2026-03-08 00:25:00,BTCUSDT,2.0713,0.6744,0.3256,1772929500000
2026-03-08 00:30:00,BTCUSDT,2.0694,0.6742,0.3258,1772929800000
2026-03-08 00:35:00,BTCUSDT,2.0684,0.6741,0.3259,1772930100000
2026-03-08 00:40:00,BTCUSDT,2.0694,0.6742,0.3258,1772930400000
2026-03-08 00:45:00,BTCUSDT,2.0665,0.6739,0.3261,1772930700000
2026-03-08 00:50:00,BTCUSDT,2.0694,0.6742,0.3258,1772931000000
2026-03-08 00:55:00,BTCUSDT,2.0665,0.6739,0.3261,1772931300000
2026-03-08 01:00:00,BTCUSDT,2.0684,0.6741,0.3259,1772931600000
2026-03-08 01:05:00,BTCUSDT,2.0684,0.6741,0.3259,1772931900000
2026-03-08 01:10:00,BTCUSDT,2.0665,0.6739,0.3261,1772932200000
2026-03-08 01:15:00,BTCUSDT,2.0675,0.674,0.326,1772932500000
2026-03-08 01:20:00,BTCUSDT,2.0713,0.6744,0.3256,1772932800000
2026-03-08 01:25:00,BTCUSDT,2.0722,0.6745,0.3255,1772933100000
2026-03-08 01:30:00,BTCUSDT,2.0741,0.6747,0.3253,1772933400000
2026-03-08 01:35:00,BTCUSDT,2.0703,0.6743,0.3257,1772933700000
2026-03-08 01:40:00,BTCUSDT,2.0656,0.6738,0.3262,1772934000000
2026-03-08 01:45:00,BTCUSDT,2.0665,0.6739,0.3261,1772934300000
2026-03-08 01:50:00,BTCUSDT,2.0628,0.6735,0.3265,1772934600000
2026-03-08 01:55:00,BTCUSDT,2.0665,0.6739,0.3261,1772934900000
2026-03-08 02:00:00,BTCUSDT,2.0665,0.6739,0.3261,1772935200000
2026-03-08 02:05:00,BTCUSDT,2.0656,0.6738,0.3262,1772935500000
2026-03-08 02:10:00,BTCUSDT,2.0665,0.6739,0.3261,1772935800000
2026-03-08 02:15:00,BTCUSDT,2.0618,0.6734,0.3266,1772936100000
2026-03-08 02:20:00,BTCUSDT,2.0656,0.6738,0.3262,1772936400000
2026-03-08 02:25:00,BTCUSDT,2.0184,0.6687,0.3313,1772936700000
2026-03-08 02:30:00,BTCUSDT,2.0175,0.6686,0.3314,1772937000000
2026-03-08 02:35:00,BTCUSDT,2.0193,0.6688,0.3312,1772937300000
2026-03-08 02:40:00,BTCUSDT,2.0193,0.6688,0.3312,1772937600000
2026-03-08 02:45:00,BTCUSDT,2.013,0.6681,0.3319,1772937900000
2026-03-08 02:50:00,BTCUSDT,2.0211,0.669,0.331,1772938200000
2026-03-08 02:55:00,BTCUSDT,2.0166,0.6685,0.3315,1772938500000
2026-03-08 03:00:00,BTCUSDT,2.0175,0.6686,0.3314,1772938800000
2026-03-08 03:05:00,BTCUSDT,2.023,0.6692,0.3308,1772939100000
2026-03-08 03:10:00,BTCUSDT,2.0239,0.6693,0.3307,1772939400000
2026-03-08 03:15:00,BTCUSDT,2.0239,0.6693,0.3307,1772939700000
2026-03-08 03:20:00,BTCUSDT,2.023,0.6692,0.3308,1772940000000
2026-03-08 03:25:00,BTCUSDT,2.0239,0.6693,0.3307,1772940300000
2026-03-08 03:30:00,BTCUSDT,2.0211,0.669,0.331,1772940600000
2026-03-08 03:35:00,BTCUSDT,2.0211,0.669,0.331,1772940900000
2026-03-08 03:40:00,BTCUSDT,2.0239,0.6693,0.3307,1772941200000
2026-03-08 03:45:00,BTCUSDT,2.0211,0.669,0.331,1772941500000
2026-03-08 03:50:00,BTCUSDT,2.0248,0.6694,0.3306,1772941800000
2026-03-08 03:55:00,BTCUSDT,2.0248,0.6694,0.3306,1772942100000
2026-03-08 04:00:00,BTCUSDT,2.0276,0.6697,0.3303,1772942400000
2026-03-08 04:05:00,BTCUSDT,2.023,0.6692,0.3308,1772942700000
2026-03-08 04:10:00,BTCUSDT,2.0266,0.6696,0.3304,1772943000000
2026-03-08 04:15:00,BTCUSDT,2.0239,0.6693,0.3307,1772943300000
2026-03-08 04:20:00,BTCUSDT,2.0248,0.6694,0.3306,1772943600000
2026-03-08 04:25:00,BTCUSDT,2.0276,0.6697,0.3303,1772943900000
2026-03-08 04:30:00,BTCUSDT,2.0285,0.6698,0.3302,1772944200000
2026-03-08 04:35:00,BTCUSDT,2.0266,0.6696,0.3304,1772944500000
2026-03-08 04:40:00,BTCUSDT,2.0248,0.6694,0.3306,1772944800000
2026-03-08 04:45:00,BTCUSDT,2.0221,0.6691,0.3309,1772945100000
2026-03-08 04:50:00,BTCUSDT,2.0221,0.6691,0.3309,1772945400000
2026-03-08 04:55:00,BTCUSDT,2.0148,0.6683,0.3317,1772945700000
2026-03-08 05:00:00,BTCUSDT,2.023,0.6692,0.3308,1772946000000
2026-03-08 05:05:00,BTCUSDT,2.0257,0.6695,0.3305,1772946300000
2026-03-08 05:10:00,BTCUSDT,2.0175,0.6686,0.3314,1772946600000
2026-03-08 05:15:00,BTCUSDT,2.0166,0.6685,0.3315,1772946900000
2026-03-08 05:20:00,BTCUSDT,2.023,0.6692,0.3308,1772947200000
2026-03-08 05:25:00,BTCUSDT,2.0266,0.6696,0.3304,1772947500000
2026-03-08 05:30:00,BTCUSDT,2.0285,0.6698,0.3302,1772947800000
2026-03-08 05:35:00,BTCUSDT,2.0257,0.6695,0.3305,1772948100000
2026-03-08 05:40:00,BTCUSDT,2.0239,0.6693,0.3307,1772948400000
2026-03-08 05:45:00,BTCUSDT,2.0239,0.6693,0.3307,1772948700000
2026-03-08 05:50:00,BTCUSDT,2.0285,0.6698,0.3302,1772949000000
2026-03-08 05:55:00,BTCUSDT,2.0257,0.6695,0.3305,1772949300000
2026-03-08 06:00:00,BTCUSDT,2.0221,0.6691,0.3309,1772949600000
2026-03-08 06:05:00,BTCUSDT,2.0248,0.6694,0.3306,1772949900000
2026-03-08 06:10:00,BTCUSDT,2.0257,0.6695,0.3305,1772950200000
2026-03-08 06:15:00,BTCUSDT,2.0193,0.6688,0.3312,1772950500000
2026-03-08 06:20:00,BTCUSDT,2.0386,0.6709,0.3291,1772950800000
2026-03-08 06:25:00,BTCUSDT,2.0377,0.6708,0.3292,1772951100000
2026-03-08 06:30:00,BTCUSDT,2.0331,0.6703,0.3297,1772951400000
2026-03-08 06:35:00,BTCUSDT,2.0349,0.6705,0.3295,1772951700000
2026-03-08 06:40:00,BTCUSDT,2.0358,0.6706,0.3294,1772952000000
2026-03-08 06:45:00,BTCUSDT,2.0386,0.6709,0.3291,1772952300000
2026-03-08 06:50:00,BTCUSDT,2.0404,0.6711,0.3289,1772952600000
2026-03-08 06:55:00,BTCUSDT,2.0395,0.671,0.329,1772952900000
2026-03-08 07:00:00,BTCUSDT,2.0414,0.6712,0.3288,1772953200000
2026-03-08 07:05:00,BTCUSDT,2.0441,0.6715,0.3285,1772953500000
2026-03-08 07:10:00,BTCUSDT,2.06,0.6732,0.3268,1772953800000
2026-03-08 07:15:00,BTCUSDT,2.0618,0.6734,0.3266,1772954100000
2026-03-08 07:20:00,BTCUSDT,2.0647,0.6737,0.3263,1772954400000
2026-03-08 07:25:00,BTCUSDT,2.0675,0.674,0.326,1772954700000
2026-03-08 07:30:00,BTCUSDT,2.0618,0.6734,0.3266,1772955000000
2026-03-08 07:35:00,BTCUSDT,2.0609,0.6733,0.3267,1772955300000
2026-03-08 07:40:00,BTCUSDT,2.0609,0.6733,0.3267,1772955600000
2026-03-08 07:45:00,BTCUSDT,2.0628,0.6735,0.3265,1772955900000
